# Part	Description				Flags	Pins
DAC0802	8-Bit Digital-to-Analog Converters
DAC0806	8-Bit D/A Converters
DAC0807	8-Bit D/A Converters
DAC0808	8-Bit D/A Converters
DAC0830	8-Bit µP Compatible Double-Buffered D to A Converters
DAC0831	8-Bit µP Compatible Double-Buffered D to A Converters
DAC0832	8-Bit µP Compatible Double-Buffered D to A Converters
DAC1000	µP Compatible, Double-Buffered D to A Converters
DAC1001	µP Compatible, Double-Buffered D to A Converters
DAC1002	µP Compatible, Double-Buffered D to A Converters
DAC1006	µP Compatible, Double-Buffered D to A Converters
DAC1007	µP Compatible, Double-Buffered D to A Converters
DAC1008	µP Compatible, Double-Buffered D to A Converters
DAC1020	12-Bit Binary Multiplying D/A Converters
DAC1021	12-Bit Binary Multiplying D/A Converters
DAC1022	12-Bit Binary Multiplying D/A Converters
DAC1208	12-Bit µP Compatible Double-Buffered D to A Converters
DAC1209	12-Bit µP Compatible Double-Buffered D to A Converters
DAC1210	12-Bit µP Compatible Double-Buffered D to A Converters
DAC1218	12-Bit Multiplying D/A Converters
DAC1219	12-Bit Multiplying D/A Converters
DAC1220	12-Bit Binary Multiplying D/A Converters
DAC1221	12-Bit Binary Multiplying D/A Converters
DAC1222	12-Bit Binary Multiplying D/A Converters
DAC1230	12-Bit µP Compatible Double-Buffered D to A Converters
DAC1231	12-Bit µP Compatible Double-Buffered D to A Converters
DAC1232	12-Bit µP Compatible Double-Buffered D to A Converters
DAC1265	Hi-Speed 12-Bit D/A Converter with Reference
DAC1265A	Hi-Speed 12-Bit D/A Converter with Reference
DAC1266	Hi-Speed 12-Bit D/A Converter
DAC1266A	Hi-Speed 12-Bit D/A Converter
DAC1655	16-Bit D/A Converter
DM2502	Successive Approximation Registers
DM2503	Successive Approximation Registers
DM2504	Successive Approximation Registers
HS7067	7 Amp, Multimode, High Efficiency Switching Regulator
HS7107	7 Amp, Multimode, High Efficiency Switching Regulator
HS9151	Micro-Switching Off-Line Power Converter 1201V AC/ + 5V
LF111	Voltage Comparators
LF147	Wide Bandwidth Quad JFET Input Operational Amplifiers
LF155	Low Supply Current
LF155	Series Monolothic JFET Input Operational Amplifiers
LF156	Series Monolothic JFET Input Operational Amplifiers
LF156	Wide Band
LF157	Series Monolothic JFET Input Operational Amplifiers
LF157	Wide Band Decompensated (AVMIN = 5)
LF198	Monolithic Sample and Hold Circuits
LF198A	Monolithic Sample and Hold Circuits
LF211	Voltage Comparators
LF255	Low Supply Current
LF256	Wide Band
LF257	Wide Band Decompensated (AVM I N = 5)
LF298	Monolithic Sample and Hold Circuits
LF311	Voltage Comparators
LF347	Wide Bandwidth Quad JFET Input Operational Amplifiers
LF347A	Wide Bandwidth Quad JFET Input Operational Amplifiers
LF351	Wide Bandwidth JFET Input Operational Amplifier
LF353	Wide Bandwidth Dual JFET Input Operational Amplifier
LF355	Low Supply Current
LF356	Wide Band
LF357	Wide Band Decompensated (AVMIN = 5)
LF398A	Monolithic Sample and Hold Circuits
LF400C	Fast Settling JFET Input Operational Amplifier
LF401	Precision Fast Settling JFET Input Operational Amplifier
LF411	Low Offset, Low Drift JFET Input Operational Amplifier
LF412	Low Offset, Low Drift Dual JFET Operational Amplifier
LF441	Low Power JFET Input Operational Amplifier
LF442	Dual Low Power JFET Input Operational Amplifier
LF444	Quad Low Power JFET Input Operational Amplifier
LF455	Series Monolithic JFET Operational Amplifier
LF456	Series Monolithic JFET Operational Amplifier
LF457	Series Monolithic JFET Operational Amplifier
LF1333	Quad SPST JFET Analog Switches
LF11201	Quad SPST JFET Analog Switches
LF11202	Quad SPST JFET Analog Switches
LF11331	Quad SPST JFET Analog Switches
LF11332	Quad SPST JFET Analog Switches
LF13006	Digital Gain Set
LF13007	Digital Gain Set
LF13201	Quad SPST JFET Analog Switches
LF13202	Quad SPST JFET Analog Switches
LF13331	Quad SPST JFET Analog Switches
LF13333	Quad SPST JFET Analog Switches
LF13508	8-Channel Analog Multiplexer
LF13509	4-Channel Analog Multiplexer
LF13741	Monolithic JFET Input Operational Amplifier
LH0002	Current Amplifier
LH0003	Wide Bandwidth Operational Amplifier
LH0004	High Voltage Operational Amplifier
LH0020	High Gain Operational Amplifier
LH0021	1.0 Amp Power Operational Amplifier
LH0022	High Performance FET Op Amp
LH0023	Sample and Hold Circuits
LH0023C	Sample and Hold Circuits
LH0024	High Slew Rate Operational Amplifier
LH0032	Ultra Fast FET -Input Operational Amplifier
LH0033	Fast Buffer Amplifiers
LH0036	Instrumentation Amplifier
LH0038	True Instrumentation Amplifier
LH0041	0.2 Amp Power Operational Amplifier
LH0042	Low Cost FET Op Amp
LH0043	Sample and Hold Circuits
LH0043C	Sample and Hold Circuits
LH0044	Series Precision Low Noise Operational Amplifiers
LH0045	Two Wire Transmitter
LH0052	Precision FET Op Amp
LH0053	High Speed Sample and Hold Amplifier
LH0053C	High Speed Sample and Hold Amplifier
LH0061	0.5 Amp Wide Band Operational Amplifier
LH0062	High Speed FET Operational Amplifier
LH0070	Series BCD Buffered Reference
LH0071	Series Precision Buffered Reference
LH0075	Positive Precision Programmable Regulator
LH0076	Negative Precision Programmable Regulator
LH0082	Optical Communication Receiver/Amplifier
LH0084	Digitally-Programmable-Gain Instrumentation Amplifier
LH0086	Digitally-Programmable-Gain Amplifier
LH0091	True RMS to DC Converter
LH0094	Multifunction Converter
LH0101	Power Operational Amplifier
LH4001	Wideband Current Buffer
LH4002	Wideband Video Buffer
LH4003	Precision RF Closed Loop Buffer
LH4004	Wideband FET Input Buffer/Amplifier
LH4006	Precision RF Closed Loop Buffer
LH4101	Wideband High Current Operational Amplifier
LH4101C	Wideband High Current Operational Amplifier
LH4104	Fast Settling High Current Operational Amplifier
LH4105	Precision Fast Settling High Current Operational Amplifier
LM10	Op Amp and Voltage Reference
LM11	Operational Amplifiers
LM12L	150W Operational Amplifier
LM34	Precision Fahrenheit Temperature Sensors
LM34A	Precision Fahrenheit Temperature Sensors
LM34C	Precision Fahrenheit Temperature Sensors
LM34CA	Precision Fahrenheit Temperature Sensors
LM34D	Precision Fahrenheit Temperature Sensors
LM35	Precision FahrenheitTemperature Sensors
LM35A	Precision Fahrenheit Temperature Sensors
LM35C	Precision Fahrenheit Temperature Sensors
LM35CA	Precision Fahrenheit Temperature Sensors
LM35D	Precision Fahrenheit Temperature Sensors
LM78L05	05V Series 3-Terminal Positive Regulator
LM7805	05V Voltage Regulator
LM7905AC	05V Series 3-Terminal Negative Regulator
LM7905	05V Series 3-Terminal Negative Regulator
LM78L12	12V Series 3-Terminal Positive Regulator
LM7812	12V Voltage Regulator
LM7912AC	12V Series 3-Terminal Negative Regulator
LM7912	12V Series 3-Terminal Negative Regulator
LM78L15	15V Series 3-Terminal Positive Regulator
LM7815	15V Voltage Regulator
LM7915AC	15V Series 3-Terminal Negative Regulator
LM7915	15V Series 3-Terminal Negative Regulator
LM78L09	09V Series 3-Terminal Positive Regulator
LM7809	09V Voltage Regulator
LM7909AC	09V Series 3-Terminal Negative Regulator
LM7909	09V Series 3-Terminal Negative Regulator
LM101A	Operational Amplifiers
LM102	Voltage Follower
LM103	Reference Diode
LM104	Negative Regulator
LM105	Voltage Regulator
LM106	Voltage Comparator
LM107	Operational Amplifiers
LM108	Operational Amplifiers
LM108A	Operational Amplifiers
LM109	5-Volt Regulator
LM110	Voltage Follower
LM111	Voltage Comparator
LM112	Operational Amplifiers
LM113	Precision Reference
LM117	3-Terminal Adjustable Regulator
LM117HV	3-Terminal Adjustable Regulator
LM118	Operational Amplifiers
LM119	High Speed Dual Comparator
LM120	Series 3-Terminal Negative Regulator
LM122	Precision Timer
LM123	3 Amp, 5-Volt Positive Regulator
LM124	Low Power Quad Operational Amplifiers
LM125	Voltage Regulators
LM126	Voltage Regulators
LM129	Precision Reference
LM131	Precision Voltage-to-Frequency Converters
LM131A	Precision Voltage-to-Frequency Converters
LM133	3-Amp Negative Adjustable Voltage Regulator
LM134	3-Terminal Adjustable Current Sources
LM135	Precision Temperature Sensors
LM135A	Precision Temperature Sensors
LM136-2.5V	Reference Diode
LM136-5.0V	Reference Diode
LM137	3-Terminal Negative Adjustable Regulator
LM137HV	3-Terminal Negative Adjustable Regulators (High Voltage)
LM138	5 Amp Adjustable Power Regulator
LM139	Low Power Low Offset Voltage Quad Comparators
LM140	Series 3-Terminal Positive Regulators
LM140L	Series 3-Terminal Positive Regulators
LM143	High Voltage Operational Amplifier
LM144	High Voltage, High Slew Rate Operational Amplifiers
LM145	Negative 3 Amp Regulator
LM146	Programmable Quad Operational Amplifiers
LM148	Quad 741 Op Amps
LM149	Wide Band Decompensated (AV(MIN) = 5)
LM150	3 Amp Adjustable Power Regulator
LM158	Low Power Dual Operational Amplifiers
LM160	High Speed Differential Comparator
LM161	High Speed Differential Comparator
LM168	Precision Voltage Reference
LM169	Precision Voltage Reference
LM185	Adjustable Micropower Voltage References
LM185-1.2	MicropowerVoltage Reference Diode
LM185-2.5	Micropower Voltage Reference Diode
LM192	Low Power Operational Amplifier/Voltage Comparator
LM193	Low Power Low Offset Voltage Dual Comparator
LM194	Super Match Pair
LM195	Ultra Reliable Power Transistors
LM196	10 Amp Adjustable Voltage Regulator
LM199	Precision Reference
LM201A	Operational Amplifiers
LM204	Negative Regulator
LM205	Voltage Regulator
LM206	Voltage Comparator
LM207	Operational Amplifiers
LM208	Operational Amplifiers
LM208A	Operational Amplifiers
LM210	Voltage Follower
LM211	Voltage Comparator
LM212	Operational Amplifiers
LM218	Operational Amplifiers
LM219	High Speed Dual Comparator
LM221	Precision Preamplifiers
LM224	Low Power Quad Operational Amplifiers
LM231	Precision Voltage-to-Frequency Converters
LM231A	Precision Voltage-to-Frequency Converters
LM234	3-Terminal Adjustable Current Sources
LM235	Precision Temperature Sensors
LM235A	Precision Temperature Sensors
LM236-2.5V	Reference Diode
LM236-5.0V	Reference Diode
LM239	Low Power Low Offset Voltage Quad Comparators
LM246	Programmable Quad Operational Amplifiers
LM248	Quad 741 Op Amps
LM249	Wide Band Decompensated (AV(MIN) = 5)
LM258	Low Power Dual Operational Amplifiers
LM260	High Speed Differential Comparator
LM261	High Speed Differential Comparator
LM268	Precision Voltage Reference
LM285	Adjustable Micropower Voltage References
LM285-1.2	Micropower Voltage Reference Diode
LM285-2.5	Micropower Voltage Reference Diode
LM292	Low Power Operational Amplifier /Voltage Comparator
LM293	Low Power Low Offset Voltage Dual Comparator
LM295	Ultra Reliable Power Transistors
LM299	Precision Reference
LM301A	Operational Amplifiers
LM302	Voltage Follower
LM304	Negative Regulator
LM305	Voltage Regulator
LM305A	Voltage Regulator
LM306	Voltage Comparator
LM307	Operational Amplifiers
LM308	Operational Amplifiers
LM308A	Operational Amplifiers
LM309	5-Volt Regulator
LM310	Voltage Follower
LM311	Voltage Comparator
LM312	Operational Amplifiers
LM313	Precision Reference
LM317	3-Terminal Adjustable Regulator
LM317HV	3-Terminal Adjustable Regulator
LM317L	3-Terminal Adjustable Regulator
LM318	Operational Amplifiers
LM319	High Speed Dual Comparator
LM320	Series 3-Terminal Negative Regulator
LM320L	3-Terminal Negative Regulator
LM321	Precision Preamplifiers
LM322	Precision Timer
LM324	Low Power Quad Operational Amplifiers
LM325	Voltage Regulators
LM326	Voltage Regulators
LM329	Precision Reference
LM330	3-Terminal Positive Regulator
LM331	Precision Voltage-to-Frequency Converters
LM331A	Precision VOltage-to-Frequency Converters
LM333	3-Amp Negative Adjustable Voltage Regulator
LM334	3-Terminal Adjustable Current Sources
LM335	Precision Temperature Sensors
LM335A	Precision Temperature Sensors
LM336-2.5V	Reference Diode
LM336-5.0V	Reference Diode
LM337	3-Terminal Negative Adjustable Regulator
LM337HV	3-Terminal Negative Adjustable Regulators (High Voltage)
LM337L	3-Terminal Adjustable Regulator
LM338	5 Amp Adjustable Power Regulator
LM339	Low Power Low Offset Voltage Quad Comparators
LM340	Series 3-Terminal Positive Regulators
LM340L	Series 3-Terminal Positive Regulators
LM343	High Voltage Operational Amplifier
LM344	High Voltage, High Slew Rate Operational Amplifiers
LM345	Negative 3 Amp Regulator
LM346	Programmable Quad Operational Amplifiers
LM348	Quad 741 Op Amps
LM349	Wide Band Decompensated (AV(MIN) = 5)
LM350	3 Amp Adjustable Power Regulator
LM358	Low Power Dual Operational Amplifiers
LM359	Dual, High Speed, Programmable Current Mode (Norton) Amplifier
LM360	High Speed Differential Comparator
LM361	High Speed Differential Comparator
LM363	Precision Instrumentation Amplifier
LM368	Precision Voltage Reference
LM368-2.5	Precision Voltage Reference
LM369	Precision Voltage Reference
LM376	Voltage Regulator
LM377	Dual 2-Watt Audio Amplifier
LM378	Dual 4-Watt Audio Amplifier
LM380	Audio Power Amplifier
LM381	Low Noise Dual Preamplifier
LM382	Low Noise Dual Preamplifier
LM383	7 -Watt Audio Power Amplifier
LM384	5-Watt Audio Power Amplifier
LM385	Adjustable Micropower Voltage References
LM385-1.2	Micropower Voltage Reference Diode
LM385-2.5	Micropower Voltage Reference Diode
LM386	Low Voltage Audio Power Amplifier
LM387	Low Noise Dual Preamplifier
LM388	1.5-Watt Audio Power Amplifier
LM389	Low Voltage Audio Power Amplifier with NPN Transistor Array
LM390	1-Watt Battery Operated Audio Power Amplifier
LM391	Audio Power Driver
LM392	Low Power Operational Amplifier/Voltage Comparator
LM393	Low Power Low Offset Voltage Dual Comparator
LM394	Super Match Pair
LM395	Ultra Reliable Power Transistors
LM396	10 Amp Adjustable Voltage Regulator
LM399	Precision Reference
LM555	Timer
LM555C	Timer
LM556	Dual Timer
LM556C	Dual Timer
LM565	Phase Locked Loop
LM565C	Phase Locked Loop
LM566C	Voltage Controlled Oscillator
LM567	Low Power Tone Decoder
LM567C	Low Power Tone Decoder
LM581	Voltage Reference Precision 10-Volt
LM592	Differential Video Amplifier
LM604	4 Channel MUX-Amp
LM607	Precision Operational Amplifier
LM611	Adjustable Micropower Floating Voltage Reference and Single-Supply Operational Amplifier
LM614	Adjustable Micropower Floating Voltage Reference and Four Single-Supply Operational Amplifiers
LM621	Brushless Motor Commutator TC
LM622	Pulse Width Modulator
LM628	Precision Motion Controller
LM675	Power Operational Amplifier
LM723	Voltage Regulator
LM733	Differential Video Amplifier
LM733C	Differential Video Amplifier
LM741	Operational Amplifier
LM831	Low Voltage Audio Power Amplifier
LM832	Dynamic Noise Reduction System DNR
LM833	Dual Audio Operational Amplifier
LM837	Low Noise Quad Operational Amplifier
LM903	Fluid Level Detector
LM1035	Dual DC Operated Tone/Volume/Balance Circuit
LM1036	Dual DC Operated Tone/Volume/Balance Circuit
LM1037	Dual Four-Channel Analog Switch
LM1038	Dual Four-Channel Analog Switch
LM1040	Dual DC Operated Tone/Volume/Balance Circuit with Stereo Enhancement Facility
LM1042	Fluid Level Detector
LM1044	Analog Video Switch
LM1112A	Dolby B-Type Noise Reduction Processor
LM1131A	Dual Dolby B-Type Noise Reduction Processor
LM1141	Dolby B-C Type Noise Reduction Processor
LM1201	Video Amplifier System
LM1203	RGB Video Amplifier System
LM1211	Broadband Demodulator System
LM1391	Phase-Locked Loop
LM1458	Dual Operational Amplifier
LM1496	Balanced Modulator Demodulator
LM1558	Dual Operational Amplifier
LM1578	Switching Regulator
LM1596	Balanced Modulator Demodulator
LM1800	Phase-Locked Loop FM Stereo Demodulator
LM1801	Battery Operated Power Comparator
LM1812	Ultrasonic Transceiver
LM1815	Adaptive Sense Amplifier
LM1818	Electronically Switched Audio Tape System
LM1819	Air-Core Meter Driver
LM1823	Video IF Amplifier/PLL Detection System
LM1830	Fluid Detector
LM1837	Low Noise Preamplifier for Autoreversing Tape Playback Systems
LM1851	Ground Fault Interrupter
LM1863	AM Radio System for Electronically Tuned Radio
LM1865	Advanced FM IF System
LM1866	Low Voltage AM/FM Receiver
LM1868	AM/FM Radio System
LM1870	Stereo Demodulator with Blend
LM1871	RC Encoder/Transmitter
LM1872	Radio Control Receiver/Decoder
LM1875	20-Watt Power Audio Amplifier
LM1877	Dual Power Audio Amplifier
LM1880	No-Holds Vertical/Horizontal
LM1881	Video Sync Separator
LM1884	TV Stereo Decoder
LM1886	TV Video Matrix D to A
LM1889	TV Video Modulator
LM1893	Biline Carrier Current Transceiver
LM1894	Dynamic Noise Reduction System DNR
LM1895	Audio Power Amplifier
LM1896	Dual Power Audio Amplifier
LM1897	Low Noise Preamplifier for Tape Playback Systems
LM1921	1 Amp Industrial Switch
LM1946	Over/Under Current Limit Diagnostic Circuits
LM1949	Injector Drive Controller
LM1951	Solid State 1 Amp Switch
LM1964	Sensor Interface Amplifier
LM1965	Advanced FM IF System
LM2002	8-Watt Audio Power Amplifier
LM2005	20-Watt Automotive Power Amplifier
LM2065	Advanced FM IF System
LM2578	Switching Regulator
LM2877	Dual 4-Watt Power Audio Amplifier
LM2878	Dual 5-Watt Power Audio Amplifier
LM2879	Dual 8-Watt Audio Amplifier
LM2889	TV Video Modulator
LM2893	Biline Carrier Current Transceiver
LM2900	Quad Amplifiers
LM2901	Low Power Low Offset Voltage Quad Comparators
LM2902	Low Power Quad Operational Amplifiers
LM2903	Low Power Low Offset Voltage Dual Comparator
LM2904	Low Power Dual Operational Amplifiers
LM2905	Precision Timer
LM2907	Frequency to Voltage Converter
LM2917	Frequency to Voltage Converter
LM2924	Low Power Operational Amplifier/Voltage Comparator
LM2925	Low Drop-Out Regulator with Delayed Reset
LM2930	3-Terminal Positive Regulator
LM2931	Series Low Drop-Out Regulator
LM2935	Low Drop-Out Dual Regulator
LM2940C	1A Low Drop-Out Regulator
LM2984C	Microprocessor Power Supply System
LM3045	Transistor Arrays
LM3046	Transistor Arrays
LM3080	Operational Transconductance Amplifier
LM3080A	Operational Transconductance Amplifier
LM3086	Transistor Arrays
LM3089	FM Receiver IF System
LM3146	High Voltage Transistor Array
LM3189	FM IF System
LM3301	Quad Amplifiers
LM3302	Low Power Low Offset Voltage Quad Comparators
LM3361A	Low Voltage/Power Narrow Band FM IF System
LM3401	Quad Amplifiers
LM3578	Switching Regulator
LM3820	AM Radio System
LM3900	Quad Amplifiers
LM3905	Precision Timer
LM3909	LED Flasher/Oscillator
LM3911	Temperature Controller
LM3914	Dot/Bar Display Driver
LM3915	Dot/Bar Display Driver
LM3916	Dot/Bar Display Driver
LM3999	Precision Reference
LM4250	Programmable Operational Amplifiers
LM4500A	High Fidelity FM Stereo Demodulator with Blend
LM6113	High Speed Operational Amplifiers Plus Power Buffer
LM6121	High Speed Buffer
LM6125	High Speed Buffer
LM6161	High Speed Operational Amplifiers
LM6161	ILM6261 ILM6361 High Speed Operational Amplifiers
LM6164	High Speed Operational Amplifiers
LM6264/LM6364	High Speed Operational Amplifiers
LM6165	High Speed Operational Amplifiers
LM6265/LM6365	High Speed Operational Amplifiers
LM6214	High Speed Operational Amplifiers Plus Power Buffer
LM6221	High Speed Buffer
LM6225	High Speed Buffer
LM6261	High Speed Operational Amplifiers
LM6264	High Speed Operational Amplifiers
LM6265	High Speed Operational Amplifiers
LM6314	High Speed Operational Amplifiers Plus Power Buffer
LM6321	High Speed Buffer
LM6325	High Speed Buffer
LM6361	High Speed Operational Amplifiers
LM6364	High Speed Operational Amplifiers
LM6365	High Speed Operational Amplifiers
LM13080	Programmable Power Operational Amplifiers
LM13600	Dual Operational Transconductance Amplifiers with Linearizing Diodes and Buffers
LM13700	Dual Operational Transconductance Amplifier with Linearizing Diodes and Buffers
LM18272	Dual Power Operational Amplifier
LM18293	Four Channel Push Pull Driver
LM18298	Dual Full-Bridge Driver
LMC555	CMOS Timer
LMC567	Low Power Tone Decoder
LMC568	Low Power Phase-Locked Loop
LMC660	CMOS Quad Operational Amplifier
LMC668	Chopper Stabilized Operational Amplifier
LMC669	Auto Zero
LMC835	Digital Controlled Graphic Equalizer
LMC1992	Computer Controlled Tone and Volume Circuits
LMC1993	Computer Controlled Tone and Volume Circuits
LMC7660	Switched Capacitor Voltage Converter
LMC7669	Switched Capacitor Voltage Converter
LMF60	6th Order LMCMOSTM Switched Capacitor Butterworth Lowpass Filter
LMF90	4th-Order LMCMOSTM Programmable Elliptic Notch Filter
LMF100	Universal Monolithic Dual Switched Capacitor Filter
LMF120	Mask Programmable Switched Capacitor Filter
LP124	Micropower Quad Operational Amplifier
LP165	Micropower Programmable Quad Comparator
LP311	Voltage Comparator
LP324	Micropower Quad Operational Amplifier
LP339	Ultra-Low Power Quad Comparator
LP365	Micropower Programmable Quad Comparator
LP2902	Micropower Quad Operational Amplifier
LP2950	5V Adjustable Micropower Voltage Regulator
LP2951	Adjustable Micropower Voltage Regulator
MF4	4th Order Switched Capacitor Butterworth Lowpass Filter
MF5	Universal Monolithic Switched Capacitor Filter
MF6	6th Order Switched Capacitor Butterworth Lowpass Filter
MFB	4th Order Switched Capacitor Bandpass Filter
MF10	Universal Monolithic Dual Switched Capacitor Filter
MM54HC4016	Quad Analog Switch
MM54HC4051	8-Channel Analog Multiplexer
MM54HC4052	Dual 4-Channel Analog Multiplexer
MM54HC4053	Triple 2-Channel Analog Multiplexer
MM54HC4066	Quad Analog Switch
MM54HC4316	Quad Analog Switch with Level Translator
MM74C905	12-Bit Successive Approximation Register
MM74HC4016	Quad Analog Switch
MM74HC4051	8-Channel Analog Multiplexer
MM74HC4052	Dual4-Channel Analog Multiplexer
MM74HC4053	Triple 2-Channel Analog Multiplexer
